       CYCLE                    TASK                       JOBID               STATE         EXIT STATUS     TRIES      DURATION
================================================================================================================================
202103210000               hpss2hera                    51412565           SUCCEEDED               18432         2         450.0
202103210000          echgres_v16_01                    51416604           SUCCEEDED                   0         4           0.0
202103210000          echgres_v16_02                          -1           SUCCEEDED                   0         1           0.0
202103210000          echgres_v16_03                          -1           SUCCEEDED                   0         1           0.0
202103210000          echgres_v16_04                          -1           SUCCEEDED                   0         1           0.0
202103210000          echgres_v16_05                          -1           SUCCEEDED                   0         1           0.0
202103210000          echgres_v16_06                          -1           SUCCEEDED                   0         1           0.0
202103210000          echgres_v16_07                          -1           SUCCEEDED                   0         1           0.0
202103210000          echgres_v16_08                          -1           SUCCEEDED                   0         1           0.0
202103210000               hera2hpss                    51417556           SUCCEEDED                   0         3         156.0
================================================================================================================================
202103210600               hpss2hera                    51417646           SUCCEEDED                   0         1        3370.0
202103210600          echgres_v16_01                    51420093           SUCCEEDED                   0         1         824.0
202103210600          echgres_v16_02                    51420094           SUCCEEDED                   0         1         577.0
202103210600          echgres_v16_03                    51420095           SUCCEEDED                   0         1         586.0
202103210600          echgres_v16_04                    51420096           SUCCEEDED                   0         1         587.0
202103210600          echgres_v16_05                    51420097           SUCCEEDED                   0         1         594.0
202103210600          echgres_v16_06                    51420100           SUCCEEDED                   0         1         561.0
202103210600          echgres_v16_07                    51420101           SUCCEEDED                   0         1         591.0
202103210600          echgres_v16_08                    51420102           SUCCEEDED                   0         1         563.0
202103210600               hera2hpss                    51420689           SUCCEEDED                   0         1         697.0
================================================================================================================================
202103211200               hpss2hera                    51421228           SUCCEEDED                   0         1        3414.0
202103211200          echgres_v16_01                    51422898           SUCCEEDED                   0         1         776.0
202103211200          echgres_v16_02                    51422904           SUCCEEDED                   0         1         602.0
202103211200          echgres_v16_03                    51422899           SUCCEEDED                   0         1         613.0
202103211200          echgres_v16_04                    51422905           SUCCEEDED                   0         1         583.0
202103211200          echgres_v16_05                    51422900           SUCCEEDED                   0         1         580.0
202103211200          echgres_v16_06                    51422902           SUCCEEDED                   0         1         593.0
202103211200          echgres_v16_07                    51422901           SUCCEEDED                   0         1         588.0
202103211200          echgres_v16_08                    51422903           SUCCEEDED                   0         1         583.0
202103211200               hera2hpss                    51425243           SUCCEEDED                   0         1         544.0
================================================================================================================================
202103211800               hpss2hera                    51425435           SUCCEEDED                   0         1        3055.0
202103211800          echgres_v16_01                    51426773           SUCCEEDED                   0         1         804.0
202103211800          echgres_v16_02                    51426774           SUCCEEDED                   0         1         546.0
202103211800          echgres_v16_03                    51426775           SUCCEEDED                   0         1         542.0
202103211800          echgres_v16_04                    51426776           SUCCEEDED                   0         1         549.0
202103211800          echgres_v16_05                    51426777           SUCCEEDED                   0         1         543.0
202103211800          echgres_v16_06                    51426778           SUCCEEDED                   0         1         541.0
202103211800          echgres_v16_07                    51426779           SUCCEEDED                   0         1         554.0
202103211800          echgres_v16_08                    51426780           SUCCEEDED                   0         1         542.0
202103211800               hera2hpss                    51427185           SUCCEEDED                   0         1         567.0
================================================================================================================================
202103220000               hpss2hera                    51427464           SUCCEEDED                   0         1        3200.0
202103220000          echgres_v16_01                    51429401           SUCCEEDED                   0         1         776.0
202103220000          echgres_v16_02                    51429403           SUCCEEDED                   0         1         580.0
202103220000          echgres_v16_03                    51429400           SUCCEEDED                   0         1         488.0
202103220000          echgres_v16_04                    51429402           SUCCEEDED                   0         1         513.0
202103220000          echgres_v16_05                    51429404           SUCCEEDED                   0         1         552.0
202103220000          echgres_v16_06                    51429405           SUCCEEDED                   0         1         569.0
202103220000          echgres_v16_07                    51429406           SUCCEEDED                   0         1         575.0
202103220000          echgres_v16_08                    51429408           SUCCEEDED                   0         1         548.0
202103220000               hera2hpss                    51430877           SUCCEEDED                   0         1         585.0
================================================================================================================================
202103220600               hpss2hera                    51431148           SUCCEEDED                   0         1        3256.0
202103220600          echgres_v16_01                    51432818           SUCCEEDED                   0         1         783.0
202103220600          echgres_v16_02                    51432819           SUCCEEDED                   0         1         573.0
202103220600          echgres_v16_03                    51432820           SUCCEEDED                   0         1         563.0
202103220600          echgres_v16_04                    51432821           SUCCEEDED                   0         1         572.0
202103220600          echgres_v16_05                    51432822           SUCCEEDED                   0         1         547.0
202103220600          echgres_v16_06                    51432823           SUCCEEDED                   0         1         555.0
202103220600          echgres_v16_07                    51432824           SUCCEEDED                   0         1         563.0
202103220600          echgres_v16_08                    51432825           SUCCEEDED                   0         1         541.0
202103220600               hera2hpss                    51433255           SUCCEEDED                   0         1         600.0
================================================================================================================================
